start_date,end_date,eod_ticker,open_figi,cik,cusip,isin,sector,industry,gic_sector,gic_group,gic_industry,gic_sub_industry,country_iso
2022-01-07,,VIGL.US,BBG00YGBK4Q4,1827087,,US92673K1088,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2020-05-27,,VINC.US,BBG00RRQXMX2,1796129,,US92731L1061,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2019-10-11,,VIR.US,BBG00H2QQ8T5,1706431,92764N102,US92764N1028,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1980-03-18,,VIRC.US,BBG000BWG2F8,751365,927651109,US9276511097,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Industrials,Commercial & Professional Services,Commercial Services & Supplies,Office Services & Supplies,US
2015-04-16,,VIRT.US,BBG0064N2T78,1592386,928254101,US9282541013,Financial Services,Capital Markets,Financials,Financial Services,Capital Markets,Investment Banking & Brokerage,US
2005-09-27,,VIRX.US,BBG000BFG2V7,1061027,,US92765F1084,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2020-07-31,,VITL.US,BBG006XWWBL6,1579733,,US92847W1036,Consumer Defensive,Farm Products,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
1992-03-03,,VIVE.US,BBG000CD9K76,879682,92852W303,US92852W3034,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2015-04-29,,VKTX.US,BBG006LGV869,1607678,92686J106,US92686J1060,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-09-24,,VLD.US,BBG00YZ5PM63,1745317,,US92259N1046,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
2018-10-26,,VLDR.US,BBG00M0X4584,1745317,,US92259F1012,,,,,,,US
1984-11-05,,VLGEA.US,BBG000BWGK40,103595,927107409,US9271074091,Consumer Defensive,Grocery Stores,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,US
1982-01-04,,VLO.US,BBG000BBGGQ1,1035002,91913Y100,US91913Y1001,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,US
1993-12-01,,VLY.US,BBG000D4YTR6,714310,919794107,US9197941076,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1984-11-05,,VMC.US,BBG000BWGYF8,1396009,929160109,US9291601097,Basic Materials,Building Materials,Materials,Materials,Construction Materials,Construction Materials,US
2018-01-04,,VMD.US,BBG00JNKPJ36,1729149,92663R105,CA92663R1055,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Providers & Services,,US
2021-05-19,,VMEO.US,BBG00ZNSSKP3,1837686,,US92719V1008,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1980-03-17,,VMI.US,BBG000BWB7V4,102729,920253101,US9202531011,Industrials,Conglomerates,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US
2013-11-22,,VNCE.US,BBG005BPGN11,1579157,92719W207,US92719W2070,Consumer Cyclical,Apparel Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",US
2006-04-12,,VNDA.US,BBG000HT5MG6,1347178,921659108,US9216591084,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1984-11-05,,VNO.US,BBG000BWHD54,899689,929042703,US9290421091,Real Estate,REIT - Office,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Office REITs,US
2007-05-10,,VNRX.US,BBG000BQWFH2,93314,853218105,US9286611077,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,US
2020-09-24,,VNT.US,BBG00RRGSJR4,1786842,,US9288811014,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
2021-02-05,,VOR.US,BBG00NBJRDT6,1817229,,US9290331084,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2000-01-13,,VOXX.US,BBG000H83Q11,807707,050757103,US91829F1049,Technology,Consumer Electronics,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,US
2010-06-23,,VPG.US,BBG000PRQ0V9,1487952,92835K103,US92835K1034,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
2010-10-21,,VRA.US,BBG000R50SY9,1495320,92335C106,US92335C1062,Consumer Cyclical,Footwear & Accessories,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",US
2018-06-15,,VRCA.US,BBG00L03BYB7,1660334,92511W108,US92511W1080,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2014-06-18,,VRDN.US,BBG002H242Z5,1590750,,US92790C1045,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1994-08-25,,VRE.US,BBG000CL1HL7,924901,,US5544891048,Real Estate,REIT - Residential,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2017-01-20,,VREX.US,BBG00CZNLR47,1681622,92214X106,US92214X1063,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2014-02-28,,VRNS.US,BBG001Y04TN6,1361113,922280102,US9222801022,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2002-05-16,,VRNT.US,BBG000BCBYT2,1166388,92343X100,US92343X1000,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Application Software,US
2017-03-24,,VRRM.US,BBG00G4XQ9Z1,1682745,382867208,US92511U1025,Industrials,Infrastructure Operations,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US
2009-10-07,,VRSK.US,BBG000BCZL41,1442145,92345Y106,US92345Y1064,Industrials,Consulting Services,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,US
1998-01-30,,VRSN.US,BBG000BGKHZ3,1014473,92343E102,US92343E1029,Technology,Software - Infrastructure,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US
2009-01-02,,VRTS.US,BBG000DMFQS2,883237,718924103,US92828Q1094,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2014-06-18,,VRTV.US,BBG005XZHR97,1599489,923454102,US9234541020,Industrials,Conglomerates,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
1991-07-24,,VRTX.US,BBG000C1S2X2,875320,92532F100,US92532F1003,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1996-12-03,,VSAT.US,BBG000HHLBF9,797721,92552V100,US92552V1008,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,US
1984-11-05,,VSEC.US,BBG000BWJYL8,102752,918284100,US9182841000,Industrials,Aerospace & Defense,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,US
1984-11-05,,VSH.US,BBG000BWKB81,103730,928298108,US9282981086,Technology,Semiconductors,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,US
2012-01-27,,VSTM.US,BBG001J2LSK5,1526119,92337C104,US92337C1045,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2015-01-29,,VSTO.US,BBG006F8QZK4,1616318,928377100,US9283771007,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,US
2011-06-21,,VTGN.US,BBG000BB33L9,1411685,92840H103,US92840H2022,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2011-12-15,,VTLE.US,BBG000DZCFX4,1528129,,US5168062058,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
1992-10-21,,VTNR.US,BBG000BGGXH3,890447,981517105,US92534K1079,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,US
2013-01-22,,VTOL.US,BBG001YH8PR9,1525221,,US11040G1031,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
1989-09-19,,VTR.US,BBG000FRVHB9,740260,922602107,US92276F1003,Real Estate,REIT - Healthcare Facilities,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Health Care REITs,US
1980-03-17,,VTRS.US,BBG00Y4RQNH4,1792044,,US92556V1061,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2015-07-30,,VTVT.US,BBG009DT9XJ0,1641489,918385105,US9183851057,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-10-21,,VTYX.US,BBG00VC84K29,1851194,,US92332V1070,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2010-04-01,,VUZI.US,BBG000QKVV49,1463972,92921W102,US92921W3007,Technology,Consumer Electronics,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,US
1984-11-05,,VVI.US,BBG000D79DL8,884219,252470109,US92552R4065,Industrials,Specialty Business Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,US
2020-01-21,,VVNT.US,BBG00JF4TTL5,1713952,928542109,US9285421098,Industrials,Security & Protection Services,,,,,US
2014-09-16,,VVX.US,BBG005PG80K4,0001601548,,US92242T1016,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,US
2020-03-12,,VWE.US,BBG00QQFW1Z4,1834045,,US92747V1061,Consumer Defensive,Beverages - Wineries & Distilleries,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
1984-11-05,,VXRT.US,BBG000DR0RZ7,72444,656755105,US92243A2006,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2015-11-10,,VYGR.US,BBG005ZSY233,1640266,92915B106,US92915B1061,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2018-01-25,,VYNE.US,BBG00H5W8GM8,1566044,,US92941V2097,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1983-11-21,,VZ.US,BBG000HS77T5,732712,077853109,US92343V1044,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,US
2021-03-25,,VZIO.US,BBG00ZHDJVK4,1835591,,US92858V1017,Technology,Consumer Electronics,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,US
2014-10-02,,W.US,BBG001B17MV2,1616707,94419L101,US94419L1017,Consumer Cyclical,Internet Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,US
1995-06-16,,WAB.US,BBG000BDD940,943452,960386100,US9297401088,Industrials,Railroads,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Transportation Equipment,US
1980-03-17,,WABC.US,BBG000DD3KP1,311094,957090103,US9570901036,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1984-11-05,,WAFD.US,BBG000BWQTD0,936528,938824109,US9388241096,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
2005-06-30,,WAL.US,BBG000Q1KFH4,1212545,957638109,US9576381092,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1987-06-08,,WASH.US,BBG000BWLZX9,737468,940610108,US9406101082,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1995-11-17,,WAT.US,BBG000FQRVM3,1000697,941848103,US9418481035,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US
2014-03-28,,WATT.US,BBG005XNV9D3,1575793,29272C103,US29272C1036,Technology,Scientific & Technical Instruments,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
2014-04-17,,WB.US,BBG0065XPGX9,,948596101,US9485961018,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,US
1984-11-05,,WBA.US,BBG000BWLMJ4,1618921,931422109,US9314271084,Healthcare,Pharmaceutical Retailers,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Drug Retail,US
2005-07-06,,WBD.US,BBG011386VF4,0001437107,,US9344231041,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment,US
1986-12-12,,WBS.US,BBG000BWMX63,801337,947890109,US9478901096,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1999-05-12,,WCC.US,BBG000D0FNV3,929008,95082P105,US95082P1057,Industrials,Industrial Distribution,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2009-06-05,,WCN.US,BBG000FLHZZ2,1318220,44951D108,CA94106B1013,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US
2010-12-15,,WD.US,BBG000K8K0L3,1497770,93148P102,US93148P1021,Financial Services,Mortgage Finance,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
2012-10-12,,WDAY.US,BBG000VC0T95,1327811,98138H101,US98138H1014,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1984-11-05,,WDC.US,BBG000BWNFZ9,106040,958102105,US9581021055,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",US
1973-05-03,,WDFC.US,BBG000BWNV93,105132,929236107,US9292361071,Basic Materials,Specialty Chemicals,Consumer Staples,Household & Personal Products,Household Products,Household Products,US
2021-11-11,,WEAV.US,BBG00BCHPRP0,1609151,,US94724R1086,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1994-02-08,,WEBC.US,BBG000BMJWS7,1104084,947621108,US9476211084,Basic Materials,Steel,Materials,Materials,Metals & Mining,Steel,US
2021-08-05,,WEBR.US,BBG011RH9241,1857951,,US94770D1028,,,,,,,US
1980-03-17,,WEC.US,BBG000BWP7D9,783325,92939U106,US9766571064,Utilities,Utilities - Regulated Electric,Utilities,Utilities,Multi-Utilities,Multi-Utilities,US
1985-08-08,,WELL.US,BBG000BKY1G5,766704,42217K106,US95040Q1040,Real Estate,REIT - Healthcare Facilities,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Health Care REITs,US
1980-03-17,,WEN.US,BBG000D52545,30697,895927309,US95058W1009,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
1986-06-20,,WERN.US,BBG000BWPP85,793074,950755108,US9507551086,Industrials,Trucking,Industrials,Transportation,Ground Transportation,Trucking,US
2005-02-16,,WEX.US,BBG000BVZP59,1309108,98233Q105,US96208T1043,Technology,Software - Infrastructure,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,US
1980-03-17,,WEYS.US,BBG000BWQ4C6,106532,962149100,US9621491003,Consumer Cyclical,Footwear & Accessories,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Distributors,Distributors,US
1972-06-01,,WFC.US,BBG000BWQFY7,72971,668231103,US9497461015,Financial Services,Banks - Diversified,Financials,Banks,Banks,Diversified Banks,US
1984-11-08,,WFRD.US,BBG00R4SQJ13,1603923,,IE00BLNN3691,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
1984-11-05,,WGO.US,BBG000BWS3F3,107687,974637100,US9746371007,Consumer Cyclical,Recreational Vehicles,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,US
2020-11-04,,WGS.US,BBG00XDHY5P9,1818331,,,Healthcare,Health Information Services,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2018-05-18,,WH.US,BBG00HCY3Q67,1722684,98311A105,US98311A1051,Consumer Cyclical,Lodging,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",US
2018-02-08,,WHD.US,BBG00JRH1P95,1699136,127203107,US1272031071,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
2012-12-05,,WHF.US,BBG003CNYJ00,1552198,96524V106,US96524V1061,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2002-06-13,,WHG.US,BBG000F4W650,1165002,961765104,US9617651040,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1996-07-30,,WHLM.US,BBG000N9L6L4,1013706,090063108,US9682352003,Industrials,Specialty Business Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,US
1973-02-21,,WHR.US,BBG000BWSV34,106640,963320106,US9633201069,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Household Appliances,US
1993-08-25,,WINA.US,BBG000BQ5GY1,908315,399817105,US9742501029,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Other Specialty Retail,US
2015-06-11,,WING.US,BBG008N298Y8,1636222,974155103,US9741551033,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
1995-08-08,,WINT.US,BBG000JMNPX3,946486,97382D303,US97382D3035,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1992-07-16,,WIRE.US,BBG000CQCCK6,850460,292562105,US2925621052,Industrials,Electrical Equipment & Parts,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
2020-12-16,,WISH.US,BBG006DZTJ56,1822250,,US21077C1071,Consumer Cyclical,Internet Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,US
2013-11-11,,WIX.US,BBG005CM7J89,,M98068105,USM980681052,Technology,Software - Infrastructure,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US
2014-12-12,,WK.US,BBG007BVZ8H9,1445305,98139A105,US98139A1051,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2010-06-02,,WKHS.US,BBG000BDPB15,1425287,98138J206,US98138J2069,Consumer Cyclical,Auto Manufacturers,Consumer Discretionary,Automobiles & Components,Automobile Components,Automotive Parts & Equipment,US
2006-11-21,,WLDN.US,BBG000Q1CKB8,1370450,96924N100,US96924N1000,Industrials,Engineering & Construction,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,US
1996-09-18,,WLFC.US,BBG000H105D2,1018164,970646105,US9706461053,Industrials,Rental & Leasing Services,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2004-08-11,,WLK.US,BBG000PXZFW2,1262823,960413102,US9604131022,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Commodity Chemicals,US
1972-06-02,,WLY.US,BBG000DPRDJ1,0000107140,,US9682232064,Communication Services,Publishing,Communication Services,Media & Entertainment,Media,Publishing,US
1988-06-22,,WM.US,BBG000BWVSR1,823768,902917103,US94106L1098,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US
1984-11-05,,WMB.US,BBG000BWVCP8,107263,969457142,US9694571004,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,US
2020-06-03,,WMG.US,BBG00RP2T9T6,1319161,934550104,US9345502036,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
1980-03-17,,WMK.US,BBG000BWW509,105418,948849104,US9488491047,Consumer Defensive,Grocery Stores,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,US
2014-07-25,,WMS.US,BBG000G7CDN9,1604028,00790R104,US00790R1041,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products,US
1972-08-25,,WMT.US,BBG000BWXBC2,104169,931142103,US9311421039,Consumer Defensive,Discount Stores,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Consumer Staples Merchandise Retail,US
1991-11-08,,WNC.US,BBG000CGM9H8,879526,929566107,US9295661071,Industrials,Farm & Heavy Construction Machinery,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Transportation Equipment,US
2001-12-28,,WNEB.US,BBG000C3KGT0,1157647,96008D101,US9588921018,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
1993-02-09,,WOLF.US,BBG000BG14P4,895419,,US9778521024,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
1980-03-17,,WOR.US,BBG000HL7499,108516,981811102,US9818111026,Industrials,Metal Fabrication,Materials,Materials,Metals & Mining,Steel,US
2017-05-24,,WOW.US,BBG00GBB6WF4,1701051,96758W101,US96758W1018,Communication Services,Telecom Services,Communication Services,Media & Entertainment,Media,Cable & Satellite,US
2018-05-29,,WRAP.US,BBG00GGSY953,1702924,98212N107,US98212N1072,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
1984-11-05,,WRB.US,BBG000BD1HP2,11544,084423102,US0844231029,Financial Services,Insurance - Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
2021-09-29,,WRBY.US,BBG005DWN8K8,1504776,,US93403J1060,Healthcare,Medical Instruments & Supplies,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Other Specialty Retail,US
1994-03-03,,WRK.US,BBG008NXC572,1732845,96145D105,US96145D1054,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials,US
1991-11-26,,WRLD.US,BBG000C3G9J2,108385,981419104,US9814191048,Financial Services,Credit Services,Financials,Financial Services,Consumer Finance,Consumer Finance,US
1987-05-08,,WSBC.US,BBG000BX0BJ9,203596,950810101,US9508101014,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2005-10-05,,WSBF.US,BBG000FRZWN9,1329517,94348P108,US94188P1012,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
2015-11-05,,WSC.US,BBG00B0FS947,1647088,G28195108,US9713781048,Industrials,Rental & Leasing Services,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US
1986-11-26,,WSFS.US,BBG000BX1C88,828944,929328102,US9293281021,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
1983-07-07,,WSM.US,BBG000FSMWC3,719955,969904101,US9699041011,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Homefurnishing Retail,US
1984-06-07,,WSO.US,BBG000DJN7L9,105016,942622200,US9426222009,Industrials,Industrial Distribution,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2010-08-26,,WSR.US,BBG000Q2BVH7,1175535,966084204,US9660842041,Real Estate,REIT - Retail,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Retail REITs,US
1984-11-05,,WST.US,BBG000BX24N8,105770,953348109,US9553061055,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,US
1995-12-01,,WSTL.US,BBG000FPKH98,1002135,957541105,US9575413037,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,US
1991-12-04,,WT.US,BBG000KLDTJ2,880631,,,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1995-01-06,,WTBA.US,BBG000BB0WY4,1166928,95123P106,US95123P1066,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1996-09-23,,WTFC.US,BBG000HD3DW5,1015328,97650W108,US97665W1083,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2005-01-28,,WTI.US,BBG000FFFQR6,1288403,92922P106,US92922P1066,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
1985-10-23,,WTM.US,BBG000G7PNS8,776867,360768105,USG9618E1076,Financial Services,Insurance - Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
1984-11-05,,WTRG.US,BBG000BRMJN6,78128,718009608,US29670G1022,Utilities,Utilities - Regulated Water,Utilities,Utilities,Water Utilities,Water Utilities,US
1986-08-21,,WTS.US,BBG000C4Z6C2,795403,942749102,US9427491025,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1993-05-26,,WTT.US,BBG000DHZ4H2,878828,976524108,US9765241081,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
2017-04-21,,WTTR.US,BBG00G4Y2DC1,1693256,81617J301,US81617J3014,Basic Materials,Specialty Chemicals,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
2001-06-12,,WTW.US,BBG000DB3KT1,1140536,,IE00BDB6Q211,Financial Services,Insurance Brokers,Financials,Insurance,Insurance,Multi-line Insurance,US
2006-09-20,,WU.US,BBG000BB5373,1365135,959802109,US9598021098,Financial Services,Credit Services,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,US
1994-04-05,,WULF.US,BBG0122MC900,1083301,,US88080T1043,Financial Services,Capital Markets,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2015-11-11,,WVE.US,BBG00B642V54,1631574,Y95308105,USY953081053,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2001-11-15,,WW.US,BBG000DY6735,105319,98262P101,US98262P1012,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,US
1995-07-24,,WWD.US,BBG000BD53V2,108312,980745103,US9807451037,Industrials,Aerospace & Defense,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
